episode_reward_max,agent_timesteps_total,training_iteration,episode_reward_min,episodes_total,episode_reward_mean,timestamp,checkpoint_dir_name,should_checkpoint,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/pol_p1/num_agent_steps_trained,info/learner/pol_p1/num_grad_updates_lifetime,info/learner/pol_p1/diff_num_grad_updates_vs_sampler_policy,info/learner/pol_p0/num_agent_steps_trained,info/learner/pol_p0/num_grad_updates_lifetime,info/learner/pol_p0/diff_num_grad_updates_vs_sampler_policy,info/learner/pol_p1/learner_stats/cur_kl_coeff,info/learner/pol_p1/learner_stats/cur_lr,info/learner/pol_p1/learner_stats/total_loss,info/learner/pol_p1/learner_stats/policy_loss,info/learner/pol_p1/learner_stats/vf_loss,info/learner/pol_p1/learner_stats/vf_explained_var,info/learner/pol_p1/learner_stats/kl,info/learner/pol_p1/learner_stats/entropy,info/learner/pol_p1/learner_stats/entropy_coeff,info/learner/pol_p0/learner_stats/cur_kl_coeff,info/learner/pol_p0/learner_stats/cur_lr,info/learner/pol_p0/learner_stats/total_loss,info/learner/pol_p0/learner_stats/policy_loss,info/learner/pol_p0/learner_stats/vf_loss,info/learner/pol_p0/learner_stats/vf_explained_var,info/learner/pol_p0/learner_stats/kl,info/learner/pol_p0/learner_stats/entropy,info/learner/pol_p0/learner_stats/entropy_coeff
1.0,45000,45,0.0,228,0.19,1733939676,,,False,b0ad8_00000,2024-12-11_17-54-36,2.6136474609375,122.82296133041382,35532,LAPTOP-B1AMSLFS,127.0.0.1,122.82296133041382,45,22500,22500,45000,45000,4.05,54.4,125.0,17800.5,199.5,125.0,17800.5,199.5,1.5187499523162842,0.0003000000142492354,-0.041428756,-0.058676597,0.0013537997,0.62270373,0.010465209,1.0772102,0.0,1.5187499523162842,0.0003000000142492354,-0.045358397,-0.057804026,0.0015246725,0.08816117,0.0071907546,1.2800522,0.0
1.0,46000,46,0.0,234,0.2,1733939679,,,False,b0ad8_00000,2024-12-11_17-54-39,2.8317577838897705,125.65471911430359,35532,LAPTOP-B1AMSLFS,127.0.0.1,125.65471911430359,46,23000,23000,46000,46000,6.275,54.425,125.0,18200.5,199.5,125.0,18200.5,199.5,1.5187499523162842,0.0003000000142492354,-0.037315775,-0.051350337,0.00091563724,0.8416135,0.008637973,1.1486509,0.0,1.5187499523162842,0.0003000000142492354,-0.044775896,-0.059529435,0.0018162963,0.8420421,0.008518349,1.1822613,0.0
1.0,47000,47,0.0,239,0.2,1733939682,,,False,b0ad8_00000,2024-12-11_17-54-42,2.653003215789795,128.30772233009338,35532,LAPTOP-B1AMSLFS,127.0.0.1,128.30772233009338,47,23500,23500,47000,47000,4.525,54.574999999999996,125.0,18600.5,199.5,125.0,18600.5,199.5,1.5187499523162842,0.0003000000142492354,-0.039759293,-0.05285471,0.0008144382,0.8882907,0.008086242,1.1765813,0.0,1.5187499523162842,0.0003000000142492354,-0.043487452,-0.057746075,0.0009055619,0.861857,0.008792138,1.1283075,0.0
1.0,48000,48,0.0,244,0.195,1733939685,,,False,b0ad8_00000,2024-12-11_17-54-45,2.5888283252716064,130.896550655365,35532,LAPTOP-B1AMSLFS,127.0.0.1,130.896550655365,48,24000,24000,48000,48000,4.9,54.70000000000001,125.0,19000.5,199.5,125.0,19000.5,199.5,1.5187499523162842,0.0003000000142492354,-0.03312586,-0.044398885,0.0007396646,0.8611267,0.006935549,1.081083,0.0,1.5187499523162842,0.0003000000142492354,-0.048443984,-0.070789985,0.0026807953,0.6813605,0.012948283,1.1029651,0.0
1.0,49000,49,0.0,249,0.205,1733939687,,,False,b0ad8_00000,2024-12-11_17-54-47,2.4333395957946777,133.32989025115967,35532,LAPTOP-B1AMSLFS,127.0.0.1,133.32989025115967,49,24500,24500,49000,49000,4.825,54.6,125.0,19400.5,199.5,125.0,19400.5,199.5,1.5187499523162842,0.0003000000142492354,-0.045755643,-0.062769994,0.00078028307,0.83946234,0.010689102,1.1655034,0.0,1.5187499523162842,0.0003000000142492354,-0.044403806,-0.059524726,0.0010585104,0.93370074,0.009259203,1.1294855,0.0
1.0,50000,50,0.0,254,0.22,1733939689,,,False,b0ad8_00000,2024-12-11_17-54-49,2.4570705890655518,135.78696084022522,35532,LAPTOP-B1AMSLFS,127.0.0.1,135.78696084022522,50,25000,25000,50000,50000,4.333333333333333,54.56666666666666,125.0,19800.5,199.5,125.0,19800.5,199.5,1.5187499523162842,0.0003000000142492354,-0.048845902,-0.064482234,0.0009914539,0.9494119,0.0096427165,1.1409445,0.0,1.5187499523162842,0.0003000000142492354,-0.028774977,-0.044175755,0.0012505542,0.7442575,0.00931702,0.9848921,0.0
1.0,51000,51,0.0,259,0.225,1733939692,checkpoint_000001,True,False,b0ad8_00000,2024-12-11_17-54-52,2.4036598205566406,138.19062066078186,35532,LAPTOP-B1AMSLFS,127.0.0.1,138.19062066078186,51,25500,25500,51000,51000,3.266666666666667,54.53333333333333,125.0,20200.5,199.5,125.0,20200.5,199.5,1.5187499523162842,0.0003000000142492354,-0.061738826,-0.08670037,0.00035910791,0.8773989,0.016199136,1.1266643,0.0,1.5187499523162842,0.0003000000142492354,-0.04237078,-0.057611063,0.0006414349,0.90965515,0.009612411,1.0116056,0.0
1.0,52000,52,0.0,264,0.22,1733939695,,,False,b0ad8_00000,2024-12-11_17-54-55,2.7447195053100586,140.93534016609192,35532,LAPTOP-B1AMSLFS,127.0.0.1,140.93534016609192,52,26000,26000,52000,52000,5.875,54.65,125.0,20600.5,199.5,125.0,20600.5,199.5,1.5187499523162842,0.0003000000142492354,-0.026576886,-0.041759916,0.0012811554,0.91162384,0.009153495,0.7977188,0.0,1.5187499523162842,0.0003000000142492354,-0.045710105,-0.06383277,0.00032659087,0.69631195,0.011717576,1.2395272,0.0
1.0,53000,53,0.0,269,0.235,1733939697,,,False,b0ad8_00000,2024-12-11_17-54-57,2.6865737438201904,143.6219139099121,35532,LAPTOP-B1AMSLFS,127.0.0.1,143.6219139099121,53,26500,26500,53000,53000,5.8999999999999995,54.925000000000004,125.0,21000.5,199.5,125.0,21000.5,199.5,1.5187499523162842,0.0003000000142492354,-0.02602737,-0.03878272,0.0010398157,0.8516785,0.0077139316,1.0521349,0.0,1.5187499523162842,0.0003000000142492354,-0.047280513,-0.06735091,0.0005045532,0.8876996,0.012882859,1.0041424,0.0
1.0,54000,54,0.0,274,0.24,1733939700,,,False,b0ad8_00000,2024-12-11_17-55-00,2.859890937805176,146.48180484771729,35532,LAPTOP-B1AMSLFS,127.0.0.1,146.48180484771729,54,27000,27000,54000,54000,4.6,54.849999999999994,125.0,21400.5,199.5,125.0,21400.5,199.5,1.5187499523162842,0.0003000000142492354,-0.04433598,-0.057060078,0.001134666,0.81078535,0.0076309037,1.1636466,0.0,1.5187499523162842,0.0003000000142492354,-0.038403615,-0.055339776,0.00084043737,0.9074806,0.010598008,0.962825,0.0
1.0,55000,55,0.0,279,0.255,1733939703,,,False,b0ad8_00000,2024-12-11_17-55-03,2.516767978668213,148.9985728263855,35532,LAPTOP-B1AMSLFS,127.0.0.1,148.9985728263855,55,27500,27500,55000,55000,4.25,54.825,125.0,21800.5,199.5,125.0,21800.5,199.5,1.5187499523162842,0.0003000000142492354,-0.050230294,-0.068336174,0.0012300601,0.89621294,0.011111651,1.2816801,0.0,1.5187499523162842,0.0003000000142492354,-0.03165449,-0.04330225,0.00097059744,0.95103914,0.0070302356,0.95499665,0.0
1.0,56000,56,0.0,284,0.24,1733939705,,,False,b0ad8_00000,2024-12-11_17-55-05,2.754077911376953,151.75265073776245,35532,LAPTOP-B1AMSLFS,127.0.0.1,151.75265073776245,56,28000,28000,56000,56000,4.533333333333334,54.93333333333334,125.0,22200.5,199.5,125.0,22200.5,199.5,1.5187499523162842,0.0003000000142492354,-0.035995074,-0.050348464,0.00058826455,0.9472766,0.009063456,1.2274089,0.0,1.5187499523162842,0.0003000000142492354,-0.03441049,-0.062076148,0.0004002677,0.7686651,0.017952517,0.97605455,0.0
1.0,57000,57,0.0,289,0.235,1733939708,,,False,b0ad8_00000,2024-12-11_17-55-08,2.44296932220459,154.19562005996704,35532,LAPTOP-B1AMSLFS,127.0.0.1,154.19562005996704,57,28500,28500,57000,57000,5.075,54.825,125.0,22600.5,199.5,125.0,22600.5,199.5,1.5187499523162842,0.0003000000142492354,-0.040231172,-0.057131957,0.00047641978,0.9265449,0.0108143985,1.0695342,0.0,1.5187499523162842,0.0003000000142492354,-0.036116622,-0.048207995,0.00029886034,0.9145002,0.007764617,1.1101309,0.0
1.0,58000,58,0.0,294,0.235,1733939710,,,False,b0ad8_00000,2024-12-11_17-55-10,2.4660511016845703,156.6616711616516,35532,LAPTOP-B1AMSLFS,127.0.0.1,156.6616711616516,58,29000,29000,58000,58000,3.533333333333333,54.79999999999999,125.0,23000.5,199.5,125.0,23000.5,199.5,1.5187499523162842,0.0003000000142492354,-0.04055539,-0.060955763,0.0003051904,0.6982776,0.013231397,1.1892618,0.0,1.5187499523162842,0.0003000000142492354,-0.038581055,-0.0517552,0.0002482114,0.96529955,0.008510903,1.1436403,0.0
1.0,59000,59,0.0,299,0.24,1733939714,,,False,b0ad8_00000,2024-12-11_17-55-14,3.2582900524139404,159.91996121406555,35532,LAPTOP-B1AMSLFS,127.0.0.1,159.91996121406555,59,29500,29500,59000,59000,7.6,55.04,125.0,23400.5,199.5,125.0,23400.5,199.5,1.5187499523162842,0.0003000000142492354,-0.028303144,-0.03531929,0.00062030787,0.7027076,0.004211254,1.0750012,0.0,1.5187499523162842,0.0003000000142492354,-0.048692778,-0.06493067,0.000114995964,0.79690385,0.010615897,1.0652337,0.0
1.0,60000,60,0.0,305,0.25,1733939716,,,False,b0ad8_00000,2024-12-11_17-55-16,2.5074219703674316,162.42738318443298,35532,LAPTOP-B1AMSLFS,127.0.0.1,162.42738318443298,60,30000,30000,60000,60000,3.466666666666667,55.20000000000001,125.0,23800.5,199.5,125.0,23800.5,199.5,0.7593749761581421,0.0003000000142492354,-0.05683878,-0.06927341,0.0011518713,0.8989031,0.014857968,1.2728665,0.0,1.5187499523162842,0.0003000000142492354,-0.040478274,-0.054827385,0.0010306764,0.9377998,0.008769345,1.1394888,0.0
1.0,61000,61,0.0,310,0.26,1733939719,,,False,b0ad8_00000,2024-12-11_17-55-19,2.6078100204467773,165.03519320487976,35532,LAPTOP-B1AMSLFS,127.0.0.1,165.03519320487976,61,30500,30500,61000,61000,4.949999999999999,55.275000000000006,125.0,24200.5,199.5,125.0,24200.5,199.5,0.7593749761581421,0.0003000000142492354,-0.05173232,-0.063817404,0.000764577,0.9080388,0.014907655,1.1443825,0.0,1.5187499523162842,0.0003000000142492354,-0.04898611,-0.078164674,0.0016752582,0.7901991,0.01810917,1.0252727,0.0
1.0,62000,62,0.0,315,0.26,1733939722,,,False,b0ad8_00000,2024-12-11_17-55-22,2.724517822265625,167.75971102714539,35532,LAPTOP-B1AMSLFS,127.0.0.1,167.75971102714539,62,31000,31000,62000,62000,5.324999999999999,55.35,125.0,24600.5,199.5,125.0,24600.5,199.5,0.7593749761581421,0.0003000000142492354,-0.06629416,-0.10256243,0.00037042255,0.91950333,0.047272872,1.0905278,0.0,1.5187499523162842,0.0003000000142492354,-0.03376342,-0.054559804,0.0012709423,0.85665804,0.012856258,1.0300777,0.0
1.0,63000,63,0.0,320,0.26,1733939725,,,False,b0ad8_00000,2024-12-11_17-55-25,3.165018320083618,170.924729347229,35532,LAPTOP-B1AMSLFS,127.0.0.1,170.924729347229,63,31500,31500,63000,63000,7.0,55.675,125.0,25000.5,199.5,125.0,25000.5,199.5,1.139062523841858,0.0003000000142492354,-0.040719792,-0.06734547,0.0013466685,0.814782,0.02219282,1.2031255,0.0,1.5187499523162842,0.0003000000142492354,-0.041719187,-0.054056223,0.0007744908,0.8303711,0.0076131998,0.9568195,0.0
1.0,64000,64,0.0,325,0.245,1733939728,,,False,b0ad8_00000,2024-12-11_17-55-28,3.2602198123931885,174.1849491596222,35532,LAPTOP-B1AMSLFS,127.0.0.1,174.1849491596222,64,32000,32000,64000,64000,8.34,55.8,125.0,25400.5,199.5,125.0,25400.5,199.5,1.708593726158142,0.0003000000142492354,-0.039789867,-0.05404188,0.00041758863,0.47927392,0.008096967,1.1177049,0.0,1.5187499523162842,0.0003000000142492354,-0.029987717,-0.045318082,0.00024071157,0.6235788,0.00993558,1.0533588,0.0
1.0,65000,65,0.0,330,0.235,1733939731,,,False,b0ad8_00000,2024-12-11_17-55-31,2.8280575275421143,177.0130066871643,35532,LAPTOP-B1AMSLFS,127.0.0.1,177.0130066871643,65,32500,32500,65000,65000,6.975,55.8,125.0,25800.5,199.5,125.0,25800.5,199.5,1.708593726158142,0.0003000000142492354,-0.04646517,-0.064885475,0.00020089415,-1.0,0.010663395,1.1227216,0.0,1.5187499523162842,0.0003000000142492354,-0.058077525,-0.09280596,0.00021163715,-1.0,0.022727113,1.0240271,0.0
1.0,66000,66,0.0,335,0.225,1733939734,,,False,b0ad8_00000,2024-12-11_17-55-34,2.895465135574341,179.90847182273865,35532,LAPTOP-B1AMSLFS,127.0.0.1,179.90847182273865,66,33000,33000,66000,66000,6.625,55.8,125.0,26200.5,199.5,125.0,26200.5,199.5,1.708593726158142,0.0003000000142492354,-0.030679492,-0.043384448,0.0015732195,0.94759077,0.006515146,0.84308326,0.0,2.278125047683716,0.0003000000142492354,-0.03093527,-0.042837705,0.00021537207,0.93189013,0.0051301247,0.9580212,0.0
1.0,67000,67,0.0,340,0.22,1733939736,,,False,b0ad8_00000,2024-12-11_17-55-36,2.5679702758789062,182.47644209861755,35532,LAPTOP-B1AMSLFS,127.0.0.1,182.47644209861755,67,33500,33500,67000,67000,5.2749999999999995,55.65,125.0,26600.5,199.5,125.0,26600.5,199.5,1.708593726158142,0.0003000000142492354,-0.037995152,-0.05506549,0.00067093683,0.8960198,0.009598183,0.8829048,0.0,2.278125047683716,0.0003000000142492354,-0.03615575,-0.052360382,0.00084081286,0.9183868,0.006744063,1.0251992,0.0
1.0,68000,68,0.0,345,0.22,1733939739,,,False,b0ad8_00000,2024-12-11_17-55-39,2.810380220413208,185.28682231903076,35532,LAPTOP-B1AMSLFS,127.0.0.1,185.28682231903076,68,34000,34000,68000,68000,7.2,55.833333333333336,125.0,27000.5,199.5,125.0,27000.5,199.5,1.708593726158142,0.0003000000142492354,-0.034300923,-0.04628495,0.00039679685,0.77500916,0.0067817355,1.1491983,0.0,2.278125047683716,0.0003000000142492354,-0.031124244,-0.04333716,0.0004609435,0.85512143,0.005158616,0.9820057,0.0
1.0,69000,69,0.0,350,0.215,1733939742,,,False,b0ad8_00000,2024-12-11_17-55-42,2.4932074546813965,187.78002977371216,35532,LAPTOP-B1AMSLFS,127.0.0.1,187.78002977371216,69,34500,34500,69000,69000,4.425,55.875,125.0,27400.5,199.5,125.0,27400.5,199.5,1.708593726158142,0.0003000000142492354,-0.049641415,-0.07789175,0.0004875169,0.8856386,0.016248932,1.0402085,0.0,2.278125047683716,0.0003000000142492354,-0.028744139,-0.04668952,0.0012702628,0.8541062,0.0073196655,0.87108386,0.0
1.0,70000,70,0.0,355,0.22,1733939744,,,False,b0ad8_00000,2024-12-11_17-55-44,2.779735565185547,190.5597653388977,35532,LAPTOP-B1AMSLFS,127.0.0.1,190.5597653388977,70,35000,35000,70000,70000,5.8,55.825,125.0,27800.5,199.5,125.0,27800.5,199.5,1.708593726158142,0.0003000000142492354,-0.034350585,-0.049443003,0.00086644455,0.9210245,0.00832613,1.0576135,0.0,2.278125047683716,0.0003000000142492354,-0.0472694,-0.06433351,0.0012123812,0.8870885,0.0069582374,0.88141817,0.0
1.0,71000,71,0.0,360,0.22,1733939747,,,False,b0ad8_00000,2024-12-11_17-55-47,2.7289721965789795,193.28873753547668,35532,LAPTOP-B1AMSLFS,127.0.0.1,193.28873753547668,71,35500,35500,71000,71000,5.175000000000001,55.8,125.0,28200.5,199.5,125.0,28200.5,199.5,1.708593726158142,0.0003000000142492354,-0.031875297,-0.04763644,0.00038593778,0.9428638,0.008998746,0.98975545,0.0,2.278125047683716,0.0003000000142492354,-0.021956462,-0.032719746,0.00029178534,0.9373074,0.0045965416,0.8873299,0.0
1.0,72000,72,0.0,365,0.22,1733939750,,,False,b0ad8_00000,2024-12-11_17-55-50,2.704982042312622,195.9937195777893,35532,LAPTOP-B1AMSLFS,127.0.0.1,195.9937195777893,72,36000,36000,72000,72000,3.725,55.8,125.0,28600.5,199.5,125.0,28600.5,199.5,1.708593726158142,0.0003000000142492354,-0.03775236,-0.051092435,0.001160686,0.8611897,0.007128312,0.91043997,0.0,1.139062523841858,0.0003000000142492354,-0.059853896,-0.07417785,0.0003661399,0.94869125,0.012253769,0.97334844,0.0
1.0,73000,73,0.0,370,0.225,1733939752,,,False,b0ad8_00000,2024-12-11_17-55-52,2.624342679977417,198.61806225776672,35532,LAPTOP-B1AMSLFS,127.0.0.1,198.61806225776672,73,36500,36500,73000,73000,3.766666666666667,55.833333333333336,125.0,29000.5,199.5,125.0,29000.5,199.5,1.708593726158142,0.0003000000142492354,-0.040194202,-0.051350445,0.0009518417,0.88221514,0.0059723975,0.99365264,0.0,1.139062523841858,0.0003000000142492354,-0.0518683,-0.06344037,0.0006226161,0.86634713,0.0096126925,0.94833875,0.0
1.0,74000,74,0.0,375,0.225,1733939755,,,False,b0ad8_00000,2024-12-11_17-55-55,2.549966812133789,201.1680290699005,35532,LAPTOP-B1AMSLFS,127.0.0.1,201.1680290699005,74,37000,37000,74000,74000,5.55,55.9,125.0,29400.5,199.5,125.0,29400.5,199.5,1.708593726158142,0.0003000000142492354,-0.028775163,-0.04370662,0.00024082085,0.9594853,0.008598087,0.9580468,0.0,1.139062523841858,0.0003000000142492354,-0.045765482,-0.06425908,0.00023049425,0.9271379,0.016033452,1.0004666,0.0
1.0,75000,75,0.0,380,0.215,1733939757,,,False,b0ad8_00000,2024-12-11_17-55-57,2.4585728645324707,203.62660193443298,35532,LAPTOP-B1AMSLFS,127.0.0.1,203.62660193443298,75,37500,37500,75000,75000,4.833333333333333,55.79999999999999,125.0,29800.5,199.5,125.0,29800.5,199.5,1.708593726158142,0.0003000000142492354,-0.045048207,-0.060454465,0.0010305903,0.9616435,0.00841374,1.0723338,0.0,1.139062523841858,0.0003000000142492354,-0.043658633,-0.062033854,0.0010681639,0.886113,0.0151941255,1.0923152,0.0
1.0,76000,76,0.0,385,0.21,1733939760,,,False,b0ad8_00000,2024-12-11_17-56-00,2.586331844329834,206.21293377876282,35532,LAPTOP-B1AMSLFS,127.0.0.1,206.21293377876282,76,38000,38000,76000,76000,4.45,55.8,125.0,30200.5,199.5,125.0,30200.5,199.5,1.708593726158142,0.0003000000142492354,-0.031344894,-0.04161649,0.00046082705,0.65119094,0.0057420097,0.7501553,0.0,1.139062523841858,0.0003000000142492354,-0.053871438,-0.07759715,0.00043931906,0.5575119,0.020443467,0.9109043,0.0
1.0,77000,77,0.0,390,0.22,1733939763,,,False,b0ad8_00000,2024-12-11_17-56-03,2.7798070907592773,208.9927408695221,35532,LAPTOP-B1AMSLFS,127.0.0.1,208.9927408695221,77,38500,38500,77000,77000,5.9,55.875,125.0,30600.5,199.5,125.0,30600.5,199.5,1.708593726158142,0.0003000000142492354,-0.04113097,-0.059928626,0.0002990533,0.78153694,0.010826796,1.0347972,0.0,1.708593726158142,0.0003000000142492354,-0.034985147,-0.050583962,0.00042708445,0.9414351,0.008879662,0.8902174,0.0
1.0,78000,78,0.0,395,0.225,1733939766,,,False,b0ad8_00000,2024-12-11_17-56-06,3.0210161209106445,212.01375699043274,35532,LAPTOP-B1AMSLFS,127.0.0.1,212.01375699043274,78,39000,39000,78000,78000,7.225,55.975,125.0,31000.5,199.5,125.0,31000.5,199.5,1.708593726158142,0.0003000000142492354,-0.034846168,-0.049826603,0.0003262791,0.9337659,0.008576737,0.9398195,0.0,1.708593726158142,0.0003000000142492354,-0.054626215,-0.069813326,0.00022277303,0.8954094,0.008758276,0.9092696,0.0
1.0,79000,79,0.0,400,0.235,1733939768,,,False,b0ad8_00000,2024-12-11_17-56-08,2.517997980117798,214.53175497055054,35532,LAPTOP-B1AMSLFS,127.0.0.1,214.53175497055054,79,39500,39500,79000,79000,4.775,55.9,125.0,31400.5,199.5,125.0,31400.5,199.5,1.708593726158142,0.0003000000142492354,-0.037275158,-0.049544636,0.0002415168,0.9167658,0.0070396853,0.8950823,0.0,1.708593726158142,0.0003000000142492354,-0.03506323,-0.04737527,0.00055517314,0.93464416,0.0068810154,0.8468814,0.0
1.0,80000,80,0.0,405,0.22,1733939771,,,False,b0ad8_00000,2024-12-11_17-56-11,2.4011261463165283,216.93288111686707,35532,LAPTOP-B1AMSLFS,127.0.0.1,216.93288111686707,80,40000,40000,80000,80000,3.266666666666667,55.9,125.0,31800.5,199.5,125.0,31800.5,199.5,1.708593726158142,0.0003000000142492354,-0.04117851,-0.070811726,0.0005595328,0.9097143,0.017016148,1.1104501,0.0,1.708593726158142,0.0003000000142492354,-0.031033745,-0.047209933,0.0017668492,0.8916312,0.008433452,0.83407176,0.0
1.0,81000,81,0.0,410,0.22,1733939773,,,False,b0ad8_00000,2024-12-11_17-56-13,2.373976230621338,219.3068573474884,35532,LAPTOP-B1AMSLFS,127.0.0.1,219.3068573474884,81,40500,40500,81000,81000,3.4333333333333336,55.9,125.0,32200.5,199.5,125.0,32200.5,199.5,1.708593726158142,0.0003000000142492354,-0.02274943,-0.0416503,0.0008952167,0.8764439,0.010538292,0.8995647,0.0,1.708593726158142,0.0003000000142492354,-0.031063491,-0.049405318,0.0005251665,0.9202911,0.010427675,0.97035927,0.0
1.0,82000,82,0.0,415,0.215,1733939776,,,False,b0ad8_00000,2024-12-11_17-56-16,2.333991050720215,221.64084839820862,35532,LAPTOP-B1AMSLFS,127.0.0.1,221.64084839820862,82,41000,41000,82000,82000,3.1999999999999997,55.8,125.0,32600.5,199.5,125.0,32600.5,199.5,1.708593726158142,0.0003000000142492354,-0.04876423,-0.06807345,0.00041404486,0.83983535,0.0110589145,0.88746417,0.0,1.708593726158142,0.0003000000142492354,-0.054325704,-0.08571451,0.00021870532,0.9254686,0.018243136,1.0712112,0.0
1.0,83000,83,0.0,420,0.205,1733939778,,,False,b0ad8_00000,2024-12-11_17-56-18,2.3951914310455322,224.03603982925415,35532,LAPTOP-B1AMSLFS,127.0.0.1,224.03603982925415,83,41500,41500,83000,83000,3.4,55.79999999999999,125.0,33000.5,199.5,125.0,33000.5,199.5,1.708593726158142,0.0003000000142492354,-0.029883435,-0.039437328,9.547437e-05,0.06194649,0.0055357916,0.7146272,0.0,1.708593726158142,0.0003000000142492354,-0.04311635,-0.070005886,0.00010385814,-0.337586,0.01567703,1.0923507,0.0
1.0,84000,84,0.0,425,0.21,1733939781,,,False,b0ad8_00000,2024-12-11_17-56-21,2.632093906402588,226.66813373565674,35532,LAPTOP-B1AMSLFS,127.0.0.1,226.66813373565674,84,42000,42000,84000,84000,5.0249999999999995,55.825,125.0,33400.5,199.5,125.0,33400.5,199.5,1.708593726158142,0.0003000000142492354,-0.035696134,-0.04628873,0.0004401834,0.83700377,0.0059419703,0.8505189,0.0,1.708593726158142,0.0003000000142492354,-0.037508357,-0.049261812,0.0005795117,0.81605834,0.0065398472,0.92780393,0.0
1.0,85000,85,0.0,430,0.215,1733939783,,,False,b0ad8_00000,2024-12-11_17-56-23,2.830127716064453,229.4982614517212,35532,LAPTOP-B1AMSLFS,127.0.0.1,229.4982614517212,85,42500,42500,85000,85000,6.65,55.85,125.0,33800.5,199.5,125.0,33800.5,199.5,1.708593726158142,0.0003000000142492354,-0.03631076,-0.05187843,0.00028625672,0.93299925,0.008943855,0.7939941,0.0,1.708593726158142,0.0003000000142492354,-0.035797354,-0.050562162,0.00018973042,0.95495343,0.008530454,1.1418524,0.0
1.0,86000,86,0.0,435,0.215,1733939786,,,False,b0ad8_00000,2024-12-11_17-56-26,2.667080879211426,232.16534233093262,35532,LAPTOP-B1AMSLFS,127.0.0.1,232.16534233093262,86,43000,43000,86000,86000,5.966666666666666,55.93333333333334,125.0,34200.5,199.5,125.0,34200.5,199.5,1.708593726158142,0.0003000000142492354,-0.032878105,-0.04756386,0.00018783184,0.8407057,0.008485293,0.81299317,0.0,1.708593726158142,0.0003000000142492354,-0.036946885,-0.051181827,0.0005597541,0.9193977,0.008003769,0.8913269,0.0
1.0,87000,87,0.0,440,0.21,1733939789,,,False,b0ad8_00000,2024-12-11_17-56-29,2.4245975017547607,234.58993983268738,35532,LAPTOP-B1AMSLFS,127.0.0.1,234.58993983268738,87,43500,43500,87000,87000,4.625,56.05,125.0,34600.5,199.5,125.0,34600.5,199.5,1.708593726158142,0.0003000000142492354,-0.020271696,-0.030865522,0.0001762431,0.9234241,0.0060971654,0.8878806,0.0,1.708593726158142,0.0003000000142492354,-0.031140022,-0.062041815,0.00039134052,0.9479319,0.017857056,0.9119295,0.0
